AuthorID,AuthorName
9114,Nils-Petter Lagerlöf
9115,Joshua C. Pinkston
9116,Filippo Altissimo
9117,Nina Mazar
9118,Josep Lluís Carrion-I-Silvestre
9119,Paolo Epifani
9120,Gino Gancia
9121,Gueorgui Kambourov
9122,Takako Fujiwara-Greve
9123,Sigrid Suetens
9124,Antoine Faure-Grimaud
9125,Eleonora Patacchini
9126,Pascal St-Amour
9127,Désiré Vencatachellum
9128,Lydia Mechtenberg
9129,Joep Sonnemans
9130,Gijs Van De Kuilen
9131,J. Ignacio Conde-Ruiz
9132,Mikel Pérez-Nievas
9133,Fernando Vega-Redondo
9134,Rosario Crinò
9135,Stijn Van Nieuwerburgh
9136,Denis Fougère
9137,Rusty Tchernis
9138,Dawit Zerom
9139,Manuel F. Bagues
9140,Berta Esteve-Volart
9141,Mette Ejrnæs
9142,Tatyana Koreshkova
9143,Toshihiko Mukoyama
9144,Philippe-Emmanuel. Petalas
9145,Stefan Haigner
9146,Emre Ozdenoren
9147,Johan Walden
9148,Rudy Loo-Kung
9149,Odilon Câmara
9150,Bernardo S. Da Silveira
9151,João M. P. De Mello
9152,C. Martinelli
9153,Åsa Rosén
9154,Chun-Fang Chiang
9155,Scott Condie
9156,Jayant V. Ganguli
9157,Razvan Vlaicu
9158,Daniel Krähmer
9159,José Antonio Rodríguez-López
9160,Munther A. Dahleh
9161,Ilan Lobel
9162,David Goldreich
9163,Łukasz Pomorski
9164,Christian Lessmann
9165,Pauli Murto
9166,Mari Rege
9167,Matthew Weinzierl
9168,Olivier Donni
9169,Todd Schoellman
9170,Giovanni Cespa
9171,Matthieu Crozet
9172,Alexander M. Gelber
9173,Josep Pijoan-Mas
9174,Karthik Kalyanaraman
9175,Kristóf Madarász
9176,Stefano Gagliarducci
9177,Cristine Campos De Xavier Pinto
9178,Stephen M. Calabrese
9179,Remzi Kaygusuz
9180,Manolis Galenianos
9181,Rosalie Liccardo Pacula
9182,Tatiana Kirsanova
9183,Daniel W. Elfenbein
9184,Brian Mcmanus
9185,Christopher Ferrall
9186,Raphael Boleslavsky
9187,Maher Said
9188,Alex Boulatov
9189,Dmitry Livdan
9190,Tommaso Frattini
9191,Rebecca Hellerstein
9192,Joseph C. McMurray
9193,Aderonke Osikominu
9194,Esmeralda A. Ramalho
9195,Matteo Bobba
9196,Roman Liesenfeld
9197,Guilherme V. Moura
9198,Hariharan Dharmarajan
9199,David Domeij
9200,Florian Pelgrin
9201,Ragnar Torvik
9202,Loukas Balafoutas
9203,Lynda Khalaf
9204,Marek Kapička
9205,Jason A. Aimone
9206,Manudeep Bhuller
9207,Tarjei Havnes
9208,Edwin Leuven
9209,Georg Strasser
9210,Jordi Jaumandreu
9211,Benjamin Feigenberg
9212,Eva I. Hoppe
9213,Veronica Rappoport
9214,Richard Van Weelden
9215,Fernando Parro
9216,Jeffrey A. Flory
9217,Andreas Leibbrandt
9218,Ricardo Serrano-Padial
9219,George Georgiadis
9220,Jessie Handbury
9221,Daniel Paravisini
9222,Stephan Seiler
9223,Fabio Mariani
9224,Matthew Embrey
9225,Fane Groes
9226,Maia Güell
9227,Matthew Wiswall
9228,Basit Zafar
9229,Vincent Anesi
9230,Bradyn Breon-Drish
9231,Francesca Carapella
9232,Koen Jochmans
9233,Yishay D. Maoz
9234,Yannick Kalantzis
9235,Thomas Noll
9236,Dirk Hackbarth
9237,Francesco Sangiorgi
9238,Ina Simonovska
9239,Steffen Altmann
9240,Andreas Grunewald
9241,Francesco Avvisati
9242,Nina Guyon
9243,Francesco Devicienti
9244,Agata Maida
9245,Analía Schlosser
9246,Andreas Steinhauer
9247,Thomas Markussen
9248,Alon Eizenberg
9249,Achyuta Adhvaryu
9250,Johan Hombert
9251,Luca Colombo
9252,Gianluca Femminis
9253,Giulio Fella
9254,Adrien Vigier
9255,Maximilian Kasy
9256,Tymofiy Mylovanov
9257,Marie-Laure Allain
9258,Claire Chambolle
9259,Adeline Delavande
9260,Hans-Peter Kohler
9261,Itay P. Fainmesser
9262,Owen Ozier
9263,Scott Nicholson
9264,Herbert Brücker
9265,Elena Paltseva
9266,Christine L. Exley
9267,Shingo Ishiguro
9268,Fedor Iskhakov
9269,Bertel Schjerning
9270,Ingrid M. T. Rohde
9271,Christopher T. Stanton
9272,Paola Conconi
9273,Harald Fadinger
9274,Jason R. Blevins
9275,Andrew Beath
9276,Thorsten V. Koeppl
9277,Laura Nurski
9278,Pontus Rendahl
9279,Larbi Alaoui
9280,Carl-Johan Dalgaard
9281,Pablo Selaya
9282,Felix J. Bierbrauer
9283,Nicholas W. Papageorge
9284,George Deltas
9285,Helios Herrera
9286,Umberto Garfagnini
9287,Brian P. Greaney
9288,Eva Van Leemput
9289,James C. Mac Gee
9290,Daniele Condorelli
9291,Alfredo di Tillio
9292,Matthias Messner
9293,Takeshi Murooka
9294,Noriyuki Yanagawa
9295,Gonzalo Cisternas
9296,Adam S Booij
9297,Karen A. Kopecky
9298,Anton Cheremukhin
9299,Ilse Lindenlaub
9300,Aggey Semenov
9301,Michaela Pagel
9302,Hajo Holzmann
9303,Catherine Bobtcheff
9304,Jérôme Bolte
9305,Dario Caldara
9306,Christophe Kamps
9307,Bruno Decreuse
9308,Paul L. E. Grieco
9309,Bar Ifrach
9310,Ulf Zölitz
9311,Hakki Yazici
9312,Denis Tkachenko
9313,Heiner Schumacher
9314,Iris Kesternich
9315,Juan Carlos CóRdoba
9316,Marla Ripoll
9317,Johannes Hermle
9318,Jonathan I. Dingel
9319,Jeff Dominitz
9320,Miguel Faria-e-Castro
9321,Torben K. Mideksa
9322,Jochen Mankart
9323,Rigas Oikonomou
9324,Martin M Andreasen
9325,S Borağan Aruoba
9326,Pablo Cuba-Borda
9327,Dana Galizia
9328,Gustav Sigurdsson
9329,Ricardo J Caballero
9330,Anton Korinek
9331,Martin O’Connell
9332,Andreas Fagereng
9333,Christian Hepenstrick
9334,Jean-Marie Lozachmeur
9335,Anna A Obizhaeva
9336,Daniel Keniston
9337,Michal Kolesár
9338,Daniel Barczyk
9339,Matthias Kredler
9340,Tom Kirchmaier
9341,C de Chaisemartin
9342,Gaetano Gaballo
9343,Wolfram Merzyn
9344,Gábor Virág
9345,Matthew A Masten
9346,Liliana Varela
9347,Ronald Wolthoff
9348,Árpád Ábrahám
9349,Sarolta Laczó
9350,Luca Fornaro
9351,Alexander Bick
9352,Vishal Kamat
9353,Nicolas Crouzet
9354,Scott Cunningham
9355,Georg Duernecker
9356,Paul Ehling
9357,Alessandro Graniero
9358,Christian Heyerdahl-Larsen
9359,Joachim Freyberger
9360,Joan Llull
9361,Katalin Bognar
9362,Francesco Amodio
9363,Miguel A Martinez-Carrasco
9364,Vimal Balasubramaniam
9365,Tarun Ramadorai
9366,Yuan Xue
9367,Gabriele Gratton
9368,Anton Kolotilin
9369,Erik Mohlin
9370,Anastasios G Karantounias
9371,Rebecca Lessem
9372,José M. Marín
9373,Harry J. Paarsch
9374,Pascal Courty
9375,Martin Sefton
9376,James A. Fairburn
9377,Carlo Perroni
9378,Max R. Blouin
9379,Hans Gersbach
9380,Marc Oliver Bettzüge
9381,Carmela Quintos
9382,Jan Zábojník
9383,Piyabha Kongsamut
9384,Jean-Marc Tallon
9385,J. M. C. Santos Silva
9386,Ethan Ligon
9387,Tim Worrall
9388,Christian Schluter
9389,Sandro Brusco
9390,Giuseppe Lopomo
9391,Constantinos Syropoulos
9392,Helen Weeds
9393,Karim Abadir
9394,Gabriel Talmain
9395,Christoph Lülfesmann
9396,Francesca Cornelli
9397,Garance Genicot
9398,Johannes van Biesebroeck
9399,Gabriella Berloffa
9400,Peter Simmons
9401,Nikolaos Vettas
9402,Anne Sibert
9403,Bernardino Adão
9404,Leandro Arozamena
9405,Hubert Kempf
9406,Levent Koçkesen
9407,Dorothea Kübler
9408,Bruce Shearer
9409,Rinku Murgai
9410,Saeed Ur Rehman
9411,Burton Hollifield
9412,Patrik Sandås
9413,Derek Laing
9414,Theodore Palivos
9415,Moshe Justman
9416,Mohamed Salah Matoussi
9417,Angelo Melino
9418,Marianthi Markatou
9419,María E. Muniagurria
9420,Randall Gouge
9421,Marie-Odile Yanelle
9422,Emmanuel Skoufias
9423,Murali Agastya
9424,Geir B. Asheim
9425,Nancy Clements
9426,Curtis Eberwein
9427,Liliane Bonnal
9428,Anne Sérandon
9429,Sumru Altuğ
9430,Abhinay Muthoo
9431,Leslie J. Reinhorn
9432,Jeremy Berkowitz
9433,Mario Forni
9434,Marcia M. A. Schafgans
9435,Jean Olson Lanjouw
9436,Robin P. Cubitt
9437,James A. Mirrlees
9438,Michael G. Palumbo
9439,Antonio Ladrón-de-Guevara
9440,Timothy van Zandt
9441,Thomas D. Tallarini
9442,Georg Noldeke
9443,Peter A. Streufert
9444,A. R. Tremayne
9445,Charles Bean
9446,Samuel Bentolila
9447,John Broome
9448,Yngve Willassen
9449,Camille Bronsard
9450,Yves Richelle
9451,Antoine d'Autume
9452,Michael R. Caputo
9453,P. Simmons
9454,Martin Chalkley
9455,Michel Demers
9456,Winand Emons
9457,Konstantine Gatsios
9458,Gérard Gaudet
9459,Mico Loretan
9460,Thomas H. McCurdy
9461,Ehung G. Baek
9462,Seamus D. Hogan
9463,N. V. Quyen
9464,E. A. Selvanathan
9465,Albert G. Schweinberger
9466,Yoshihisa Baba
9467,Dan Kovenock
9468,W. Davis Dechert
9469,Nouriel Roubini
9470,Akihiko Matsui
9471,Frederick van der Ploeg
9472,Gerard A. Pfann
9473,Isaac Meilijson
9474,Christopher Budd
9475,Pablo E. Guidotti
9476,Jürgen Dennert
9477,Miguel A. Delgado
9478,Thanasis Stengos
9479,Ronald J. Balvers
9480,Jeffrey A. Krautkraemer
9481,John Driffill
9482,Roger Betancourt
9483,Charles Wyplosz
9484,Wolfgang Leininger
9485,Yoshiaki Ushio
9486,Yuzo Honda
9487,Mikhail Kaganovich
9488,Pierre Lasserre
9489,William Geller
9490,M. Lubrano
9491,A. G. Malliaris
9492,Robert A. Shakotko
9493,Niels C. Westergård-Nielsen
9494,Michael McAleer
9495,Lars Mathiesen
9496,Maria Jose Herrero
9497,David A. Malueg
9498,Thomas von Ungern-Sternberg
9499,Taradas Bandyopadhyay
9500,Frans Spinnewyn
9501,John P. Burkett
9502,Dale J. Poirier
9503,Paul A. Ruud
9504,Stuart Mestelman
9505,Douglas Welland
9506,Kevin D. Salyer
9507,Richard Dusansky
9508,David Wettstein
9509,Michael Barrow
9510,T. Lawson
9511,Rama Ramachandran
9512,Pierre Dehez
9513,Itzhak Venezia
9514,Françoise Schoumaker
9515,Richard Hemming
9516,Morgan Åberg
9517,S. Fuchs-Seliger
9518,Keith Bradley
9519,John A. Ferejohn
9520,Edward W. Packel
9521,James Flynn
9522,Vassilis T. Rapanos
9523,Neil Vousden
9524,Jun Iritani
9525,P. J. Eygelshoven
9526,S. K. Kuipers
9527,H. R. Wills
9528,Alessandro Cigno
9529,S. E. Pudney
9530,Vidar Christiansen
9531,Yoshifumi Fujigaki
9532,Kenneth W. Clements
9533,Garry J. Schinasi
9534,Wilhelm Gehrig
9535,Luigi L. Pasinetti
9536,Wojciech Charemza
9537,Patricia B. Reagan
9538,Raymond Chiang
9539,Asha Sadanand
9540,Frøystein Gjesdal
9541,Hans Wiesmeth
9542,Chris Elbers
9543,Maurice McManus
9544,Hajime Hori
9545,L. Franzini
9546,W. Narendranathan
9547,Gary Anthony Gigliotti
9548,Yakov Amihud
9549,Denis Conniffe
9550,Ulrich Kohli
9551,Ardeshir J. Dalal
9552,Thomas Muench
9553,Jack Schechtman
9554,Stylianos Perrakis
9555,George Warskett
9556,P. Buckholtz
9557,M. T. Wasan
9558,G. Tillmann
9559,Pamela P. Brannen
9560,Edwin F. Ulveling
9561,David Moloney
9562,Hans-Werner Wohltmann
9563,Ram T. S. Ramakrishnan
9564,Gerald Nickelsburg
9565,Ian Tonks
9566,S. D. Chikte
9567,Paul van Moeseke
9568,Tapan Biswas
9569,Franklin R. Shupp
9570,Leigh Tesfatsion
9571,Susan Himmelweit
9572,Jeffrey Rohlfs
9573,Bryce Hool
9574,Georges Bordes
9575,Hideo Suzuki
9576,Hans-Jürgen Ramser
9577,Jacques Lesourne
9578,John P. Hutton
9579,R. A. Batchelor
9580,Geoffrey McNicoll
9581,Takeshi Murota
9582,G. Uebe
9583,Gerhard O. Orosel
9584,Raymond Leban
9585,Takahiro Miyao
9586,A. Haurie
9587,Constantino Lluch
9588,Lucien Foldes
9589,A. Zylberberg
9590,Mikiro Otsuki
9591,Elisha A. Pazner
9592,Gary W. Yohe
9593,Yaffa Machnes Caspi
9594,T. Sharot
9595,Jeffrey Richelson
9596,R. Davison
9597,Ulrich Lächler
9598,Denis Moffet
9599,Gerard R. Butters
9600,John S. Flemming
9601,Evan Kwerel
9602,R. G. Hawkins
9603,David T. Scheffman
9604,Frederick S. Inaba
9605,I. Vertinsky
9606,Michael G. Hadjimichalakis
9607,Koji Okuguchi
9608,Volker Böhm
9609,Pierre Lévine
9610,Avraham Beja
9611,R. N. Vaughan
9612,Robin Boadway
9613,John Beath
9614,M. June Flanders
9615,Edward Tower
9616,Andrew Feltenstein
9617,Steven Braithwait
9618,John S. Pettengill
9619,Michael J. Prior
